代码,名称,日期,open,high,low,close,成交量,成交额(百万)
000001.SH,上证指数,1992-04-23,407.13,408.86,394.6,407.25,5425300,71
000001.SH,上证指数,1992-04-24,405.88,415.05,397.74,414.4,3439400,47.6
000001.SH,上证指数,1992-04-27,422.45,424.92,413.47,424.58,3695800,53.5
000001.SH,上证指数,1992-04-28,434.9,436.31,424.58,436.09,4215300,53.9
000001.SH,上证指数,1992-04-29,445.25,446.12,436.09,444.16,5261000,66.7
000001.SH,上证指数,1992-04-30,435.73,448.94,433.66,445.38,4552500,52.5
000001.SH,上证指数,1992-05-04,454.86,456.24,445.38,453.62,6394600,101.3
000001.SH,上证指数,1992-05-05,447.42,455.36,439.96,449.21,4913100,78.2
000001.SH,上证指数,1992-05-06,449.78,454.08,446.39,449.96,3352900,54.3
000001.SH,上证指数,1992-05-07,452.86,457.05,449.55,454.65,3421200,51.7
000001.SH,上证指数,1992-05-08,461.05,468.42,454.65,468.11,4838100,84.7
000001.SH,上证指数,1992-05-11,483.29,490.19,468.11,490.19,3047100,60.6
000001.SH,上证指数,1992-05-12,502.8,506.68,491.5,506.53,3299900,65.3
000001.SH,上证指数,1992-05-13,505.27,517.86,499.4,514.04,3368700,64.6
000001.SH,上证指数,1992-05-14,514.48,523.5,511.91,523.36,3280500,60
000001.SH,上证指数,1992-05-15,529.39,544.56,523.36,544.35,6298400,75.1
000001.SH,上证指数,1992-05-18,560.09,571.85,544.35,571.82,2978000,61.3
000001.SH,上证指数,1992-05-19,590.41,598.11,571.82,598.11,4774700,58.7
000001.SH,上证指数,1992-05-20,617.28,623.88,598.11,616.99,6549000,119.2
000001.SH,上证指数,1992-05-21,1260.32,1334.98,604.01,1266.49,8957800,181.2
000001.SH,上证指数,1992-05-22,1306.37,1349.71,1262.44,1339.99,9346900,204.1
000001.SH,上证指数,1992-05-25,1411.98,1428.79,1339.99,1421.57,8837200,222.4
000001.SH,上证指数,1992-05-26,1332.39,1429.01,1291,1301.35,6777500,149.4
000001.SH,上证指数,1992-05-27,1250.56,1285.61,823.36,1193.17,6435500,138.8
000001.SH,上证指数,1992-05-28,1123.04,1184.18,1114.94,1160.17,4812100,117.3
000001.SH,上证指数,1992-05-29,1243.65,1253.37,1154.01,1234.71,5125300,135.9
000001.SH,上证指数,1992-06-01,1175.69,1249.58,1129.28,1183.24,3810000,105.3
000001.SH,上证指数,1992-06-02,1155.88,1184.28,1138.58,1141.02,3362100,84.5
000001.SH,上证指数,1992-06-03,1075.9,1141.02,1033.47,1059.07,4064900,91.8
000001.SH,上证指数,1992-06-04,1087.49,1118.93,1050.45,1104.46,4289900,94.2
000001.SH,上证指数,1992-06-05,1125.01,1143.07,1099.91,1105.76,4348400,100.8
000001.SH,上证指数,1992-06-08,1092.07,1121.41,1085.19,1093.46,2820000,66.4
000001.SH,上证指数,1992-06-09,1116.92,1144.39,1079.65,1126.62,3458000,81.6
000001.SH,上证指数,1992-06-10,1199.23,1206.51,1134.73,1187.02,5806200,154.6
000001.SH,上证指数,1992-06-11,1179.28,1188.68,1172.09,1178.3,3416500,107.9
000001.SH,上证指数,1992-06-12,1164.12,1178.3,1153.97,1171.71,4614300,117.6
000001.SH,上证指数,1992-06-15,1174.41,1181.86,1152.69,1171.85,3774700,93.1
000001.SH,上证指数,1992-06-16,1171.75,1135.61,1164.24,1135.61,3515800,92.5
000001.SH,上证指数,1992-06-17,1171.29,1186.59,1166.26,1169.57,3475500,90.6
000001.SH,上证指数,1992-06-18,1167.16,1172.86,1158.32,1168.43,2910100,65.2
000001.SH,上证指数,1992-06-19,1169.97,1171.94,1161.8,1171.94,2514600,60.8
000001.SH,上证指数,1992-06-22,1173.68,1180.21,1165.74,1169.9,2792400,71.3
000001.SH,上证指数,1992-06-23,1162.83,1172.46,1154.62,1158.17,1949000,56.4
000001.SH,上证指数,1992-06-24,1150.89,1158.17,1144.46,1151.06,1697500,44.7
000001.SH,上证指数,1992-06-25,1153.48,1160.23,1148.02,1160.23,1984600,58.8
000001.SH,上证指数,1992-06-26,1164.29,1207.82,1160.23,1164.67,2906100,92.2
000001.SH,上证指数,1992-06-29,1168.89,1173.49,1156.68,1169.51,5361000,114.9
000001.SH,上证指数,1992-06-30,1186.62,1193.16,1169.51,1191.19,5897600,160.2
000001.SH,上证指数,1992-07-01,1199.54,1215.13,1182.05,1194.18,5833000,122.9
000001.SH,上证指数,1992-07-02,1187.3,1198.66,1179.86,1187.48,4651200,101.1
000001.SH,上证指数,1992-07-03,1189.09,1193.39,1183.96,1189.16,7524500,190.3
000001.SH,上证指数,1992-07-06,1197.76,1215.24,1190.27,1201.01,6378200,195.7
000001.SH,上证指数,1992-07-07,1201.01,1206.91,1195.81,1206.46,6882600,204.7
000001.SH,上证指数,1992-07-08,1192.37,1211.27,1182.72,1185.5,6804300,138.8
000001.SH,上证指数,1992-07-09,1172.44,1187.18,1168.78,1178.53,5321600,130.8
000001.SH,上证指数,1992-07-10,1175.14,1192.98,1166.45,1188.62,5814900,134.1
000001.SH,上证指数,1992-07-13,1156.83,1198.9,1131.21,1136.33,5159500,123.4
000001.SH,上证指数,1992-07-14,1124.65,1139.96,1110.19,1114.05,4446200,95.3
000001.SH,上证指数,1992-07-15,1107.18,1135.57,1100.16,1107.69,4481200,121.5
000001.SH,上证指数,1992-07-16,1114.13,1214.83,1108.23,1124.64,5046400,151
000001.SH,上证指数,1992-07-17,1121.49,1134.32,1116.14,1125.56,6267100,115.8
000001.SH,上证指数,1992-07-20,1100.6,1126.96,1094.81,1098.82,3169900,67.3
000001.SH,上证指数,1992-07-21,1087.61,1096.49,1079.75,1082.39,3591200,66.2
000001.SH,上证指数,1992-07-22,1059.22,1081.81,1034.91,1035.66,4734700,105.6
000001.SH,上证指数,1992-07-23,1020.07,1033.75,961.61,1014.57,7701400,137
000001.SH,上证指数,1992-07-24,1165.89,1178.9,1014.08,1142.02,5715500,100
000001.SH,上证指数,1992-07-27,1169.42,1178.81,1108.05,1149.33,5956000,122.2
000001.SH,上证指数,1992-07-28,1126.88,1148.63,1102.02,1105.95,7838700,105.6
000001.SH,上证指数,1992-07-29,1078.31,1108.06,1047.03,1087.12,6898700,85.2
000001.SH,上证指数,1992-07-30,1067.45,1087.36,1043.79,1057.4,9910800,88.6
000001.SH,上证指数,1992-07-31,1045.67,1052.07,1032.54,1052.07,8714900,77.1
000001.SH,上证指数,1992-08-03,1034.7,1060.36,1026.83,1031.55,6010300,73.7
000001.SH,上证指数,1992-08-04,1018.3,1036.33,1016.16,1035.63,5247200,63
000001.SH,上证指数,1992-08-05,1015.76,1038.3,1011.66,1012.55,6114600,76.1
000001.SH,上证指数,1992-08-06,988.38,1010.76,983.22,1002.17,7255500,108.1
000001.SH,上证指数,1992-08-07,1003.22,1006.11,995.71,1005.23,7825600,101.7
000001.SH,上证指数,1992-08-10,992.73,1006.64,956.55,964.09,8178100,111.2
000001.SH,上证指数,1992-08-11,926.81,961.61,797.6,863.41,10699900,153.8
000001.SH,上证指数,1992-08-12,675,843.3,627.36,781.21,14483100,188.8
000001.SH,上证指数,1992-08-13,797.17,890.06,745.62,850.94,11559400,171.2
000001.SH,上证指数,1992-08-14,857.1,900.51,818.12,858.38,10440700,159.4
000001.SH,上证指数,1992-08-17,898.66,940.76,858.38,939.46,11335700,190.2
000001.SH,上证指数,1992-08-18,954.89,999.69,921.98,933.44,14849400,259.4
000001.SH,上证指数,1992-08-19,920.66,951.16,888.23,939.51,7595200,131.8
000001.SH,上证指数,1992-08-20,930.7,946.73,918.65,932.32,16056500,177.4
000001.SH,上证指数,1992-08-21,916.99,938.37,912.89,916.25,17056700,189.5
000001.SH,上证指数,1992-08-24,888.95,920.85,881.33,884.1,9934700,155
000001.SH,上证指数,1992-08-25,868.1,887.49,848.05,849.57,8466200,135
000001.SH,上证指数,1992-08-26,841.42,877.25,827.36,877.25,12615300,153.3
000001.SH,上证指数,1992-08-27,874.75,880.02,861.64,863.77,5425800,89.7
000001.SH,上证指数,1992-08-28,851.6,866.98,825.01,848.2,7488400,95.6
000001.SH,上证指数,1992-08-31,833.5,848.4,823.02,823.27,5429600,77.6
000001.SH,上证指数,1992-09-01,826.96,832.84,807.37,824.96,7869400,87.5
000001.SH,上证指数,1992-09-02,803.83,826.68,783.96,787.67,9392400,140.2
000001.SH,上证指数,1992-09-03,749.22,781.33,742.74,764.11,16373000,206.6
000001.SH,上证指数,1992-09-04,759.54,776.18,749.46,753.58,9877200,130.8
000001.SH,上证指数,1992-09-07,745.69,788.15,700.79,702.83,8710500,135.4
000001.SH,上证指数,1992-09-08,653.36,702.83,595.42,640.12,10063400,130.8
000001.SH,上证指数,1992-09-09,613.44,643.77,608.06,635.74,11190800,131.7
000001.SH,上证指数,1992-09-10,643.21,695.18,622.01,692.78,11310900,142.5
000001.SH,上证指数,1992-09-11,773.22,789.18,719.39,776.29,11729400,165.8
000001.SH,上证指数,1992-09-14,762.82,793.36,714.93,734.98,13727000,195.8
000001.SH,上证指数,1992-09-15,727.11,751.22,694.32,738.16,11937300,157.6
000001.SH,上证指数,1992-09-16,762.29,776.68,738.16,769.04,14392600,203
000001.SH,上证指数,1992-09-17,770.65,779.56,751.08,761.72,9418100,144.7
000001.SH,上证指数,1992-09-18,715.89,761.72,715.89,754.4,6170700,81.8
000001.SH,上证指数,1992-09-21,740.97,760.13,730.3,733.44,8172800,116.5
000001.SH,上证指数,1992-09-22,730.71,736.9,716.23,722.7,6955200,91
000001.SH,上证指数,1992-09-23,719.41,725.59,708.5,712.37,6559000,82.8
000001.SH,上证指数,1992-09-24,720.51,735.49,709.63,730.57,7778700,92.8
000001.SH,上证指数,1992-09-25,730.28,735.75,723.56,729.79,7653600,76.2
000001.SH,上证指数,1992-09-28,724.45,729.79,721.19,724.7,4255700,40.7
000001.SH,上证指数,1992-09-29,719.99,728.42,707.82,710.63,6483000,82.3
000001.SH,上证指数,1992-09-30,703.63,710.63,698.91,702.32,8977800,96.5
000001.SH,上证指数,1992-10-05,676.47,702.32,668.9,679.62,9411600,109.7
000001.SH,上证指数,1992-10-06,682.92,692.62,664.27,674.24,7161300,97.5
000001.SH,上证指数,1992-10-07,676.56,676.84,664.43,665.26,5383000,60.9
000001.SH,上证指数,1992-10-08,648.96,671.67,640.22,643.69,8453200,96.3
000001.SH,上证指数,1992-10-09,664.44,668.73,643.68,660.29,9394700,114.9
000001.SH,上证指数,1992-10-12,687.45,713.77,661.99,690.57,11075200,149.6
000001.SH,上证指数,1992-10-13,694.1,701.3,669.56,673.99,11223800,158.3
000001.SH,上证指数,1992-10-14,661.07,673.94,648.84,663.75,10552500,142.1
000001.SH,上证指数,1992-10-15,654.33,667,650.92,663.53,7575800,106
000001.SH,上证指数,1992-10-16,664,668.57,661.2,664.75,6885100,91.8
000001.SH,上证指数,1992-10-19,643.8,667.46,632.4,632.4,8103900,100.2
000001.SH,上证指数,1992-10-20,634.43,663.65,604.5,616.29,9460900,103
000001.SH,上证指数,1992-10-21,597.15,616.29,577.23,585.7,9192700,107.8
000001.SH,上证指数,1992-10-22,557.03,584.91,535.79,539.8,13872800,149.7
000001.SH,上证指数,1992-10-23,534.41,577.52,524.07,559.73,11498100,114.1
000001.SH,上证指数,1992-10-26,539.5,561.5,504.81,506.94,12565700,125.4
000001.SH,上证指数,1992-10-27,465.75,506.28,448.28,450.28,14138800,128.7
000001.SH,上证指数,1992-10-28,466.73,470.98,447.93,463.21,11631100,103.7
000001.SH,上证指数,1992-10-29,468.72,484.51,455.22,484.25,12405900,94.1
000001.SH,上证指数,1992-10-30,494.66,507.25,484.45,507.25,14651000,129.9
000001.SH,上证指数,1992-11-02,471.18,508.81,465.55,477.61,12622600,99
000001.SH,上证指数,1992-11-03,481.34,487.07,465.6,479.81,12554300,90.7
000001.SH,上证指数,1992-11-04,474.82,481.6,465.09,469.9,12859000,85.4
000001.SH,上证指数,1992-11-05,460.96,470.89,457.03,462.63,9546400,72.4
000001.SH,上证指数,1992-11-06,460.54,468.59,455.73,457.05,7379100,52.6
000001.SH,上证指数,1992-11-09,439.81,459.04,424.68,428.61,9562200,71.9
000001.SH,上证指数,1992-11-10,404.49,428.34,391.17,400.53,12466100,89.9
000001.SH,上证指数,1992-11-11,402.79,410.16,388.32,410.16,10491400,70.7
000001.SH,上证指数,1992-11-12,408.42,416.22,402.33,415.79,15075400,87.1
000001.SH,上证指数,1992-11-13,418.49,421.67,413.3,414.09,36603300,79.1
000001.SH,上证指数,1992-11-16,402.02,415.64,397.63,399.32,39031600,67.1
000001.SH,上证指数,1992-11-17,390.09,399.08,386.85,393.52,28353800,67.7
000001.SH,上证指数,1992-11-18,400.01,407.61,389.59,407.61,17775700,59.6
000001.SH,上证指数,1992-11-19,409.61,412.23,395.16,398.95,9737400,76.3
000001.SH,上证指数,1992-11-20,394.9,401.44,394.31,401.44,8564700,55.7
000001.SH,上证指数,1992-11-23,404.05,410.57,401.82,410.39,13496700,91.6
000001.SH,上证指数,1992-11-24,414.84,448.44,410.81,440.04,18727200,125.2
000001.SH,上证指数,1992-11-25,485.16,571.63,441.54,571.63,28953400,264.8
000001.SH,上证指数,1992-11-26,674.74,752.32,562.01,562.01,37300200,451.1
000001.SH,上证指数,1992-11-27,593.68,682.4,490.54,637.67,26677000,303.4
000001.SH,上证指数,1992-11-30,682.08,727.13,637.67,724.6,37514900,466.1
000001.SH,上证指数,1992-12-01,718.99,749.89,713.85,716.74,22937200,259.1
000001.SH,上证指数,1992-12-02,694.88,722.2,690.63,722.2,31331700,225
000001.SH,上证指数,1992-12-03,760.65,826.06,739.03,808.2,53184400,428.6
000001.SH,上证指数,1992-12-04,833.23,841.02,807.02,807.02,55840900,461.6
000001.SH,上证指数,1992-12-07,765.87,803.12,757.34,793.25,41567000,339
000001.SH,上证指数,1992-12-08,796.63,811.57,743.9,753.94,58568000,596.4
000001.SH,上证指数,1992-12-09,737.94,752.89,661.66,676.45,28435800,342.6
000001.SH,上证指数,1992-12-10,668.46,693.41,592.78,625.23,22901300,258.1
000001.SH,上证指数,1992-12-11,664.61,735.62,628.91,722.28,32430800,372.6
000001.SH,上证指数,1992-12-14,741.06,748.19,668.07,705.07,20333000,231.8
000001.SH,上证指数,1992-12-15,699.83,713.9,682.24,682.24,16182100,166.1
000001.SH,上证指数,1992-12-16,671.45,690.25,663.17,685.82,16397700,135.1
000001.SH,上证指数,1992-12-17,689.14,707.82,685.65,707.82,14712600,150.1
000001.SH,上证指数,1992-12-18,715.72,721.26,690.45,698.13,12587900,142.4
000001.SH,上证指数,1992-12-21,709.87,731.68,697.7,731.68,29328300,411.6
000001.SH,上证指数,1992-12-22,731.58,731.9,724.74,725.78,18332200,233.2
000001.SH,上证指数,1992-12-23,723.84,736.27,721.44,732.05,11315900,138.6
000001.SH,上证指数,1992-12-24,731.55,758.59,731.31,758.59,16675200,217.2
000001.SH,上证指数,1992-12-25,768.68,781.36,761.89,764.28,26168700,366
000001.SH,上证指数,1992-12-28,764.43,772.29,756.89,757.31,15216700,178.2
000001.SH,上证指数,1992-12-29,759.54,769.61,754.54,768.91,14986400,187.1
000001.SH,上证指数,1992-12-30,775.07,777.43,767.07,767.52,15672500,194.5
000001.SH,上证指数,1992-12-31,765.86,784.03,765.41,780.39,13999400,180.3
000001.SH,上证指数,1993-01-04,784.13,816.64,777.16,814.04,18385000,263
000001.SH,上证指数,1993-01-05,813.34,859.19,813.34,858.72,34993800,495.8
000001.SH,上证指数,1993-01-06,881,883.42,843.16,847.44,36774600,566.2
000001.SH,上证指数,1993-01-07,855.8,868.97,849.53,868.97,25409700,363.5
000001.SH,上证指数,1993-01-08,882.57,893.86,878.33,889.47,35855600,623.6
000001.SH,上证指数,1993-01-11,913.44,977.42,901.47,977.42,56900900,950.3
000001.SH,上证指数,1993-01-12,1001.93,1028.43,982.15,987.26,51895900,935.3
000001.SH,上证指数,1993-01-13,996.41,1024.05,973.3,1024.05,34778700,588.4
000001.SH,上证指数,1993-01-14,1053.91,1088.6,1036.03,1086.43,56279700,992.7
000001.SH,上证指数,1993-01-15,1083.6,1099.83,1054.46,1063.76,42607100,728.8
000001.SH,上证指数,1993-01-18,1067.98,1078.03,1052.8,1055.32,28564400,534.2
000001.SH,上证指数,1993-01-19,1053.52,1064.08,991.83,991.83,30080000,611.1
000001.SH,上证指数,1993-01-20,990.09,1050.11,984.74,1043.31,22699000,411.5
000001.SH,上证指数,1993-01-21,1051.6,1077.82,1046.18,1074.26,26683000,491.4
000001.SH,上证指数,1993-01-22,1074.36,1109.59,1073.64,1100.31,28810400,527.9
000001.SH,上证指数,1993-01-27,1126.37,1162.44,1113.57,1162.44,42248400,810.9
000001.SH,上证指数,1993-01-28,1182.39,1186.21,1146.9,1150.37,41243000,815.7
000001.SH,上证指数,1993-01-29,1156.84,1198.48,1140.24,1198.48,44481100,815.9
000001.SH,上证指数,1993-02-01,1242.35,1278.5,1222.18,1278.5,66499100,1296
000001.SH,上证指数,1993-02-02,1292.4,1325.24,1291.99,1310.58,59223500,1194.5
000001.SH,上证指数,1993-02-03,1321.63,1326.19,1265.7,1300.56,52199100,1019
000001.SH,上证指数,1993-02-04,1323.13,1371.58,1297.46,1371.58,53923300,1120.5
000001.SH,上证指数,1993-02-05,1371.34,1404.64,1325.85,1332.96,61418100,1397.2
000001.SH,上证指数,1993-02-08,1339.59,1393.34,1334.19,1393.17,50485900,1165
000001.SH,上证指数,1993-02-09,1427.33,1483.52,1426.48,1474.92,71011900,1652.6
000001.SH,上证指数,1993-02-10,1500.52,1528.51,1448.07,1454.46,73521100,1793
000001.SH,上证指数,1993-02-11,1495.92,1497.01,1364.67,1397.38,58293200,1400.2
000001.SH,上证指数,1993-02-12,1378.2,1458.76,1352.27,1458.76,48991200,1250.7
000001.SH,上证指数,1993-02-15,1544.1,1536.82,1499.1,1536.82,73201200,1598.7
000001.SH,上证指数,1993-02-16,1555.15,1558.95,1504.36,1513.48,50392300,1218.6
000001.SH,上证指数,1993-02-17,1515.25,1533.58,1502.88,1504,37024700,956.1
000001.SH,上证指数,1993-02-18,1503.72,1538.61,1497.79,1508.22,45387500,997.2
000001.SH,上证指数,1993-02-19,1471.56,1514.46,1441.07,1499.74,51663300,1482
000001.SH,上证指数,1993-02-22,1487.84,1527.13,1453.31,1456.29,48298300,941.9
000001.SH,上证指数,1993-02-23,1420.63,1466.07,1346.15,1367.36,47850900,992.9
000001.SH,上证指数,1993-02-24,1310.04,1346.48,1196.47,1264.96,73240600,1506.1
000001.SH,上证指数,1993-02-25,1271.2,1421.35,1261.76,1410.36,60484300,1400.8
000001.SH,上证指数,1993-02-26,1436.99,1444.05,1320.89,1339.88,65883800,1613.2
000001.SH,上证指数,1993-03-01,1328.22,1339.1,1199.73,1199.73,43106400,891.1
000001.SH,上证指数,1993-03-02,1207.57,1285.17,1186.34,1245.11,40549500,858.8
000001.SH,上证指数,1993-03-03,1263.74,1267.54,1220.03,1231.77,19497000,378.3
000001.SH,上证指数,1993-03-04,1231.92,1244.65,1131.29,1159.13,28062100,529.9
000001.SH,上证指数,1993-03-05,1116.41,1180.58,1026.18,1109.54,49127100,919.7
000001.SH,上证指数,1993-03-08,1133.52,1325.49,1133.46,1209.65,77133300,1862
000001.SH,上证指数,1993-03-09,1160.13,1209.66,1129.81,1137.79,39606900,861.9
000001.SH,上证指数,1993-03-10,1099.52,1190.33,1089.36,1188.97,30573400,691.2
000001.SH,上证指数,1993-03-11,1219.47,1261.8,1196.25,1261.8,45346400,1060.9
000001.SH,上证指数,1993-03-12,1280.37,1286.07,1231.39,1236.37,40657000,970.8
000001.SH,上证指数,1993-03-15,1226.66,1241.04,1171.73,1171.73,24003300,514.2
000001.SH,上证指数,1993-03-16,1167.91,1222.55,1155.1,1222.55,24501900,435.5
000001.SH,上证指数,1993-03-17,1238.8,1239.33,1193.59,1202.85,15677200,309.2
000001.SH,上证指数,1993-03-18,1203.2,1206.59,1171.43,1184.48,16075100,309.7
000001.SH,上证指数,1993-03-19,1188.37,1207.56,1171.73,1174.99,25324100,431.6
000001.SH,上证指数,1993-03-22,1148.29,1179.05,1036.92,1036.92,35259900,645.8
000001.SH,上证指数,1993-03-23,1035.6,1035.63,958.42,971.25,32204800,548.9
000001.SH,上证指数,1993-03-24,965.58,996.58,956.97,956.97,19563600,315.2
000001.SH,上证指数,1993-03-25,963.53,965.96,913.74,945.42,20578800,309.5
000001.SH,上证指数,1993-03-26,969.24,1039.76,945.93,1039.76,49264900,759.8
000001.SH,上证指数,1993-03-29,1008.4,1047.88,961.49,970.45,24640100,351.1
000001.SH,上证指数,1993-03-30,973.08,992.11,958.05,958.05,20817100,339.8
000001.SH,上证指数,1993-03-31,953.29,957.94,918.4,925.91,19287900,313.3
000001.SH,上证指数,1993-04-01,921.59,949.77,915.59,947.23,13985000,198.1
000001.SH,上证指数,1993-04-02,953.51,968.05,940.55,944.01,18647900,266.8
000001.SH,上证指数,1993-04-05,945.58,947.9,924.49,947.87,11740700,200
000001.SH,上证指数,1993-04-06,949.81,1064.87,949.05,1059.62,48591600,758.3
000001.SH,上证指数,1993-04-07,1108.64,1158.74,1076.45,1099.62,94783500,1806.2
000001.SH,上证指数,1993-04-08,1099.62,1237.07,1099.62,1237.07,97081000,1879.5
000001.SH,上证指数,1993-04-09,1322.07,1340.91,1236.46,1243.02,98264700,2057.9
000001.SH,上证指数,1993-04-12,1254.62,1276.41,1195.57,1203.54,58329300,1264.5
000001.SH,上证指数,1993-04-13,1204.75,1297.84,1201.07,1297.36,64926600,1363.1
000001.SH,上证指数,1993-04-14,1304.33,1341.19,1247.83,1272.39,84873000,2337.3
000001.SH,上证指数,1993-04-15,1265.3,1298.34,1255.94,1278.84,59730500,1191.2
000001.SH,上证指数,1993-04-16,1282.79,1287.08,1211.83,1214.75,65147000,1327.2
000001.SH,上证指数,1993-04-19,1203.85,1241.86,1185.76,1223.22,47857700,879.1
000001.SH,上证指数,1993-04-20,1257.1,1257.1,1233.72,1235.52,45007400,941.1
000001.SH,上证指数,1993-04-21,1234.71,1243.47,1220.09,1222.56,27450800,506.4
